,Date,Latitude,Longitude,Incident ID,Temperature,Max Temperature,Wind Speed,Visibility,Precipitation,Humidity,Conditions,Cloudcover
0,2008-05-21T00:00:00-04:00,33.874445,-84.743055,13732.0,67.0,76.6,15.6,8.8,0.14,59.35,Rain,10.8
0,2008-05-21T00:00:00-04:00,40.079723,-83.07305600000002,13733.0,52.4,60.2,19.7,9.8,0.0,62.08,Partially cloudy,38.3
0,2008-05-20T00:00:00-07:00,37.456667,-122.108889,13734.0,62.7,73.4,20.5,13.6,0.0,65.01,Partially cloudy,58.8
0,2008-05-20T00:00:00-04:00,33.369723,-81.964444,13735.0,75.8,89.0,19.7,9.6,0.4,64.0,Rain,13.9
0,2008-05-20T00:00:00-05:00,29.541667,-96.152777,13737.0,83.6,93.3,13.9,9.4,4.91,64.97,Rain,3.1
0,2008-05-19T00:00:00-07:00,39.32,-120.139444,13738.0,55.1,82.5,11.4,9.9,0.0,58.48,Clear,13.6
0,2008-05-19T00:00:00-07:00,39.731389,-123.823889,13739.0,50.6,52.8,13.4,,0.0,,Clear,0.0
0,2008-05-18T00:00:00-05:00,29.533611,-98.469723,13740.0,76.1,92.9,13.9,9.9,0.0,49.02,Clear,16.5
0,2008-05-17T00:00:00-04:00,39.661111,-74.30555600000002,13742.0,60.8,73.7,13.9,,0.0,65.31,Clear,0.0
0,2008-05-17T00:00:00-07:00,36.893333,-121.410278,13743.0,62.3,72.1,11.9,8.4,0.0,71.31,Clear,0.0
0,2008-05-17T00:00:00-07:00,36.893333,-121.410278,13744.0,62.3,72.1,11.9,8.4,0.0,71.31,Clear,0.0
0,2008-05-17T00:00:00-07:00,48.305833,-120.660278,13745.0,65.4,91.5,1.3,,0.0,,Clear,0.0
0,2008-05-17T00:00:00-05:00,35.318889,-92.028889,13747.0,66.4,80.9,10.3,9.9,0.0,62.02,Clear,2.6
0,2008-05-17T00:00:00-04:00,40.546944,-86.681389,13749.0,63.8,74.9,24.2,9.7,0.0,54.33,Partially cloudy,25.7
0,2008-05-17T00:00:00-08:00,61.20055600000001,-149.835277,13750.0,46.7,52.0,10.8,9.9,0.0,55.77,Partially cloudy,38.7
0,2008-05-16T00:00:00-07:00,38.262778,-121.9275,13751.0,83.7,100.5,18.3,9.6,0.0,32.2,Clear,1.2
0,2008-05-16T00:00:00-05:00,30.639444,-96.471389,13752.0,68.4,77.1,18.3,9.9,0.0,64.33,Clear,2.6
0,2008-05-16T00:00:00-04:00,42.3125,-85.463611,13753.0,57.4,68.1,12.8,9.3,0.0,53.91,Partially cloudy,33.0
0,2008-05-16T00:00:00-04:00,40.866667,-74.268889,13754.0,52.8,56.9,11.4,5.0,1.22,92.06,"Rain, Overcast",89.1
0,2008-05-15T00:00:00-04:00,27.899722,-81.455278,13755.0,75.2,87.5,12.8,9.9,0.0,57.71,Clear,0.0
0,2008-05-15T00:00:00-05:00,33.049722,-97.232223,13757.0,64.7,73.1,16.1,7.9,0.0,68.84,Overcast,80.0
0,2008-05-15T00:00:00-05:00,33.049722,-97.232223,13758.0,64.7,73.1,16.1,7.9,0.0,68.84,Overcast,80.0
0,2008-05-15T00:00:00-05:00,38.14,-98.048333,13759.0,61.4,73.1,11.4,9.6,0.0,57.51,Partially cloudy,27.4
0,2008-05-14T00:00:00-04:00,41.08527700000001,-74.736944,13760.0,61.0,76.8,8.3,9.9,0.0,53.1,Clear,2.3
0,2008-05-14T00:00:00-07:00,34.898889000000004,-120.4575,13761.0,61.9,78.2,11.4,7.3,0.0,60.02,Clear,15.2
0,2008-05-14T00:00:00-11:00,22.081945,-158.759444,13762.0,74.5,83.9,18.3,9.9,0.0,69.22,Clear,13.5
0,2008-05-14T00:00:00-05:00,44.641111,-88.215278,13763.0,57.6,66.8,16.1,8.3,0.16,65.7,"Rain, Partially cloudy",40.4
0,2008-05-13T00:00:00-04:00,41.483333,-80.43333299999998,13764.0,54.0,68.1,6.9,8.4,0.0,64.68,Clear,3.5
0,2008-05-12T00:00:00-07:00,47.774167,-116.819445,13765.0,44.5,53.7,12.8,9.8,0.0,68.28,Overcast,76.5
0,2008-05-12T00:00:00-04:00,35.405278,-82.845277,13766.0,55.3,61.4,,,0.0,,Clear,0.0
0,2008-05-12T00:00:00-05:00,29.604444,-95.155278,13767.0,70.6,74.9,20.8,9.9,0.0,70.91,Clear,24.6
0,2008-05-12T00:00:00-05:00,38.987777,-87.591111,13768.0,56.1,66.3,11.4,9.9,0.0,62.95,Clear,2.2
0,2008-05-12T00:00:00-05:00,44.545,-89.53027800000002,13769.0,49.6,62.7,13.9,9.9,0.0,56.44,Clear,0.0
0,2008-05-12T00:00:00-04:00,39.718889,-81.723334,13770.0,50.1,52.1,12.8,6.9,0.09,89.69,"Rain, Overcast",99.6
0,2008-05-11T00:00:00-07:00,33.811944,-112.253333,13771.0,80.8,92.9,15.0,9.9,0.0,11.48,Clear,0.0
0,2008-05-11T00:00:00-05:00,41.985277,-97.435277,13772.0,47.9,60.2,25.3,9.9,0.0,55.75,Clear,0.0
0,2008-05-11T00:00:00-08:00,62.320556,-150.093611,13773.0,47.6,60.2,15.0,9.9,0.0,48.76,Overcast,91.7
0,2008-05-10T00:00:00-07:00,32.764444,-115.41361100000002,13774.0,78.0,92.0,19.7,9.9,0.0,30.87,Clear,0.0
0,2008-05-10T00:00:00-07:00,37.625556,-120.954167,13775.0,70.1,86.1,12.8,9.8,0.0,37.67,Clear,0.0
0,2008-05-10T00:00:00-06:00,45.806667,-109.981667,13776.0,45.9,56.0,36.9,9.9,0.0,51.04,Partially cloudy,35.7
0,2008-05-10T00:00:00-07:00,42.161111,-120.39888899999998,13777.0,51.3,71.0,15.0,9.9,0.0,50.51,Clear,4.6
0,2008-05-10T00:00:00-07:00,43.92527800000001,-118.955556,13778.0,52.2,70.1,13.9,9.9,0.0,42.11,Clear,0.0
0,2008-05-10T00:00:00-07:00,35.101389000000005,-118.427223,13779.0,70.3,88.1,25.3,9.9,0.0,32.25,Clear,0.0
0,2008-05-10T00:00:00-04:00,41.5325,-71.281389,13780.0,51.8,62.9,21.9,9.9,0.0,70.2,Partially cloudy,61.7
0,2008-05-10T00:00:00-05:00,30.19,-97.668611,13782.0,81.3,92.9,15.0,6.6,0.03,73.23,"Rain, Overcast",85.7
0,2008-05-10T00:00:00-05:00,43.841944,-91.165556,13784.0,53.0,62.0,15.0,9.3,0.19,66.96,"Rain, Partially cloudy",53.9
0,2008-05-10T00:00:00-04:00,42.441666,-84.066389,13785.0,55.0,66.3,9.2,9.9,0.0,49.61,Clear,12.2
0,2008-05-10T00:00:00-08:00,58.355,-134.57638899999998,13786.0,49.4,57.8,15.0,9.9,0.0,63.56,Overcast,97.8
0,2008-05-10T00:00:00-08:00,61.416389,-149.50722199999996,13787.0,48.3,59.1,11.4,9.9,0.0,53.85,Clear,23.5
0,2008-05-09T00:00:00-07:00,33.286389,-111.481945,13789.0,71.1,84.3,8.1,29.8,0.0,18.29,Overcast,90.0
0,2008-05-09T00:00:00-05:00,29.336944,-98.471111,13790.0,81.2,95.1,11.4,5.5,0.0,68.03,Clear,4.3
0,2008-05-09T00:00:00-05:00,35.544722,-98.668334,13791.0,65.5,75.3,17.2,9.4,0.0,72.9,Clear,4.2
0,2008-05-09T00:00:00-05:00,42.690555,-88.304722,13792.0,50.7,59.1,3.4,9.9,0.0,59.22,Clear,0.0
0,2008-05-08T00:00:00-05:00,33.718611,-93.655278,13793.0,66.9,74.9,15.0,9.9,0.15,77.42,"Rain, Partially cloudy",51.7
0,2008-05-08T00:00:00-05:00,28.951389,-98.518611,13795.0,78.3,96.9,8.1,9.4,0.0,53.02,Clear,0.0
0,2008-05-07T00:00:00-04:00,25.499166,-80.556944,13797.0,75.3,83.9,11.4,9.4,0.0,74.64,Clear,12.3
0,2008-05-07T00:00:00-04:00,38.223334,-85.658056,13798.0,68.7,78.2,12.8,8.8,0.38,60.56,"Rain, Overcast",82.2
0,2008-05-07T00:00:00-07:00,33.526945,-112.295,13799.0,74.8,86.1,15.0,14.9,0.0,30.54,Clear,0.0
0,2008-05-06T00:00:00-04:00,28.622223,-80.835555,13800.0,73.4,83.0,10.8,9.1,0.0,66.34,Clear,19.7
0,2008-05-05T00:00:00-07:00,40.508889,-122.293333,13801.0,74.4,91.1,18.3,9.9,0.0,33.72,Clear,1.3
0,2008-05-05T00:00:00-07:00,39.483333,-121.9,13802.0,73.0,89.9,13.9,9.9,0.0,43.92,Clear,0.0
0,2008-05-05T00:00:00-06:00,39.826667,-106.61,13803.0,55.0,69.9,10.3,9.9,0.0,30.49,Clear,12.5
0,2008-05-05T00:00:00-05:00,34.262221999999994,-91.3075,13804.0,67.5,78.9,8.1,9.9,0.0,63.07,Clear,0.0
0,2008-05-05T00:00:00-05:00,37.120556,-92.311111,13805.0,63.2,78.2,8.1,9.9,0.0,48.82,Clear,0.0
0,2008-05-05T00:00:00-05:00,43.901944,-90.133889,13806.0,56.5,67.8,12.6,9.5,0.0,49.16,Partially cloudy,25.4
0,2008-05-05T00:00:00-08:00,60.53166700000001,-150.99944399999995,13807.0,46.6,56.7,13.3,9.9,0.01,50.76,"Rain, Overcast",93.0
0,2008-05-05T00:00:00-08:00,62.320556,-150.093611,13808.0,42.6,53.9,8.1,9.9,0.05,59.54,"Rain, Partially cloudy",51.3
0,2008-05-04T00:00:00-07:00,47.308056,-119.516667,13809.0,59.7,71.9,11.4,9.9,0.0,46.86,Clear,13.7
0,2008-05-04T00:00:00-04:00,33.669723,-82.236666,13810.0,73.5,83.9,9.2,9.9,0.0,58.78,Partially cloudy,35.2
0,2008-05-04T00:00:00-07:00,34.716667,-112.583333,13811.0,61.4,74.0,18.3,9.9,0.0,18.21,Clear,0.0
0,2008-05-04T00:00:00-06:00,43.813611,-115.135,13812.0,37.1,53.0,5.8,,0.01,60.05,Rain,0.0
0,2008-05-04T00:00:00-04:00,40.372223,-83.818889,13813.0,53.4,64.1,13.9,9.9,0.0,62.9,Partially cloudy,28.7
0,2008-05-03T00:00:00-07:00,33.7975,-112.136944,13814.0,74.3,87.2,10.3,9.9,0.0,8.8,Clear,0.0
0,2008-05-03T00:00:00-07:00,45.405555,-115.483333,13815.0,38.1,48.6,6.9,9.9,0.0,66.66,Partially cloudy,34.2
0,2008-05-03T00:00:00-06:00,47.4825,-111.370556,13816.0,48.6,62.9,16.1,9.9,0.0,45.47,Clear,15.4
0,2008-05-03T00:00:00-04:00,32.108056,-84.189444,13817.0,67.9,80.0,20.8,9.8,0.04,72.6,Rain,24.8
0,2008-05-03T00:00:00-08:00,61.186944,-149.965278,13819.0,44.9,52.7,17.3,9.9,0.0,55.87,Partially cloudy,35.7
0,2008-05-02T00:00:00-07:00,45.663056,-122.4725,13820.0,56.7,67.2,12.5,9.9,0.0,57.27,Partially cloudy,72.9
0,2008-05-02T00:00:00-07:00,39.001111,-119.751944,13821.0,42.7,57.8,15.0,9.9,0.0,48.58,Clear,19.1
0,2008-05-02T00:00:00-06:00,44.888611,-116.101667,13822.0,32.5,48.0,4.7,9.9,0.0,60.4,Clear,0.0
0,2008-05-02T00:00:00-06:00,44.888611,-116.101667,13823.0,32.5,48.0,4.7,9.9,0.0,60.4,Clear,0.0
0,2008-05-02T00:00:00-07:00,38.516667,-121.5,13825.0,59.8,71.9,12.8,9.9,0.0,57.66,Clear,4.3
0,2008-05-02T00:00:00-05:00,29.892222,-97.861389,13826.0,80.0,87.9,19.7,9.2,0.0,58.27,Partially cloudy,52.2
0,2008-05-01T00:00:00-07:00,34.833333,-112.583333,13827.0,52.3,65.0,19.7,9.9,0.0,15.23,Clear,0.0
0,2008-04-30T00:00:00-04:00,43.554444,-84.978611,13829.0,41.1,53.7,7.8,9.9,0.0,48.39,Clear,0.0
0,2008-04-30T00:00:00-08:00,56.95,-158.0,13830.0,29.7,32.5,18.9,9.9,0.0,79.06,Partially cloudy,71.9
0,2008-04-29T00:00:00-05:00,29.634444,-95.278889,13831.0,67.2,80.9,15.0,9.9,0.0,50.83,Clear,6.5
0,2008-04-29T00:00:00-04:00,39.620278000000006,-86.088611,13832.0,45.1,53.9,17.2,9.8,0.0,63.56,Overcast,77.8
0,2008-04-28T00:00:00-05:00,32.353611,-97.433611,13834.0,58.5,75.3,10.3,9.8,0.0,56.03,Clear,0.0
0,2008-04-27T00:00:00-07:00,33.571111,-117.128334,13836.0,53.0,53.0,0.0,9.9,0.0,66.65,Clear,0.0
0,2008-04-27T00:00:00-07:00,46.291667,-118.083333,13837.0,58.0,71.9,6.9,9.9,0.0,43.85,Clear,0.0
0,2008-04-27T00:00:00-04:00,41.067223,-73.7075,13838.0,48.9,52.1,9.2,9.6,0.03,72.17,"Rain, Overcast",97.8
0,2008-04-27T00:00:00-05:00,40.850556,-96.755556,13840.0,45.7,56.9,18.3,9.4,0.0,55.99,Clear,19.6
0,2008-04-27T00:00:00-04:00,39.758889,-85.465556,13841.0,53.0,65.9,17.2,9.9,0.0,52.55,Clear,24.8
0,2008-04-27T00:00:00-04:00,42.638056,-83.992223,13842.0,50.6,59.1,15.0,9.9,0.0,42.84,Clear,19.1
0,2008-04-26T00:00:00-07:00,46.1,-121.2,13843.0,52.6,70.1,11.4,9.9,0.0,49.44,Clear,0.0
0,2008-04-26T00:00:00-08:00,63.125,-142.518334,13844.0,37.2,50.1,10.3,9.9,0.0,60.48,"Snow, Overcast",94.3
0,2008-04-25T00:00:00-05:00,30.532778000000004,-91.149722,13846.0,72.4,80.0,13.9,9.1,0.0,76.56,Partially cloudy,68.7
0,2008-04-25T00:00:00-06:00,32.5925,-104.422223,13847.0,67.3,78.4,25.9,9.9,0.0,9.75,Clear,0.0
0,2008-04-24T00:00:00-06:00,37.587222,-109.485277,13848.0,55.1,64.5,17.2,45.7,0.0,20.02,Partially cloudy,44.0
0,2008-04-24T00:00:00-06:00,40.609167,-103.258889,13850.0,55.2,71.9,36.9,9.9,0.04,53.96,"Rain, Partially cloudy",34.3
0,2008-04-24T00:00:00-04:00,42.79638900000001,-82.97444499999997,13851.0,58.9,68.1,16.1,9.9,0.0,27.7,Clear,0.0
0,2008-04-23T00:00:00-04:00,34.628056,-84.526389,13852.0,66.0,78.9,9.2,9.9,0.0,68.03,Clear,14.8
0,2008-04-23T00:00:00-05:00,32.914722,-85.962778,13853.0,69.4,82.5,6.9,9.9,0.0,61.11,Clear,4.3
0,2008-04-23T00:00:00-05:00,31.085833,-97.686389,13854.0,76.4,84.3,25.3,8.5,0.0,71.47,Partially cloudy,66.5
0,2008-04-23T00:00:00-08:00,61.2,-149.833333,13856.0,42.5,53.4,5.8,9.7,0.0,60.22,Clear,1.0
0,2008-04-22T00:00:00-04:00,35.935,-79.065833,13857.0,61.0,68.1,17.2,9.2,0.01,81.5,"Rain, Overcast",92.6
0,2008-04-22T00:00:00-05:00,31.3,-93.678334,13858.0,75.0,84.8,6.9,6.9,3.94,80.82,"Rain, Overcast",77.8
0,2008-04-21T00:00:00-08:00,57.75,-152.493889,13859.0,38.2,41.1,11.4,9.8,0.0,72.59,Overcast,87.0
0,2008-04-20T00:00:00-04:00,29.055556,-80.94888900000002,13860.0,71.8,77.1,13.9,8.9,0.0,69.15,Partially cloudy,38.5
0,2008-04-20T00:00:00-04:00,29.179723,-81.05805600000002,13861.0,71.2,83.0,10.3,9.5,0.0,61.01,Partially cloudy,35.7
0,2008-04-20T00:00:00-06:00,39.522223,-107.722778,13862.0,58.1,64.5,26.4,9.8,0.0,13.92,Clear,2.6
0,2008-04-20T00:00:00-05:00,36.057778000000006,-90.504722,13863.0,59.3,71.9,9.2,9.8,0.0,74.64,Clear,0.0
0,2008-04-20T00:00:00-05:00,34.041389,-94.392777,13864.0,64.9,80.9,10.3,8.6,0.0,60.23,Clear,0.0
0,2008-04-20T00:00:00-05:00,41.945277,-91.807778,13865.0,54.8,66.8,10.3,4.1,0.0,86.79,Partially cloudy,34.3
0,2008-04-19T00:00:00-04:00,42.57083400000001,-77.712778,13867.0,68.0,84.8,15.0,9.9,0.0,44.31,Clear,0.0
0,2008-04-19T00:00:00-04:00,41.92527800000001,-72.456944,13868.0,63.2,79.1,18.3,9.9,0.0,36.79,Clear,19.6
0,2008-04-19T00:00:00-07:00,38.893889,-119.995277,13869.0,42.0,47.9,24.2,9.9,0.0,36.5,Clear,11.3
0,2008-04-19T00:00:00-07:00,37.861667,-120.177778,13870.0,40.7,46.7,9.6,,0.0,,Clear,0.0
0,2008-04-19T00:00:00-07:00,33.128056,-117.28,13871.0,56.2,57.8,12.8,9.1,0.0,69.89,Overcast,99.6
0,2008-04-19T00:00:00-06:00,35.616945,-106.089444,13872.0,55.3,71.0,15.0,9.9,0.0,16.78,Clear,2.6
0,2008-04-19T00:00:00-05:00,29.67,-95.065,13873.0,67.4,76.3,13.9,9.9,0.0,51.46,Clear,2.2
0,2008-04-19T00:00:00-05:00,32.8225,-96.355556,13874.0,63.0,79.5,10.7,9.9,0.0,61.25,Clear,0.0
0,2008-04-18T00:00:00-04:00,43.116667,-76.141389,13876.0,62.0,78.2,10.3,9.9,0.0,43.11,Partially cloudy,29.6
0,2008-04-18T00:00:00-06:00,41.791111,-111.851667,13877.0,48.3,66.8,21.9,9.9,0.0,44.91,Clear,18.3
0,2008-04-18T00:00:00-07:00,38.056389,-119.900833,13878.0,49.1,57.8,7.2,,0.0,,Clear,0.0
0,2008-04-18T00:00:00-04:00,28.0,-82.164167,13879.0,69.0,82.5,10.1,10.2,0.0,64.35,Partially cloudy,31.7
0,2008-04-18T00:00:00-05:00,39.343056,-94.316111,13880.0,49.7,60.2,15.0,8.7,0.21,80.23,"Rain, Overcast",96.1
0,2008-04-18T00:00:00-04:00,41.602778,-82.684722,13881.0,61.0,69.9,16.1,,0.0,,Clear,0.0
0,2008-04-18T00:00:00-05:00,42.765278,-96.934444,13882.0,46.6,55.5,21.9,9.9,0.0,58.93,Partially cloudy,73.9
0,2008-04-18T00:00:00-04:00,42.77777800000001,-84.58666600000002,13883.0,65.5,75.8,19.7,9.9,0.0,48.12,Partially cloudy,52.2
0,2008-04-17T00:00:00-04:00,38.655556,-77.78694399999998,13884.0,56.3,78.9,5.8,9.9,0.0,51.41,Clear,0.0
0,2008-04-16T00:00:00-04:00,35.645833,-80.520278,13886.0,55.3,66.3,8.1,9.9,0.0,40.17,Clear,0.0
0,2008-04-16T00:00:00-05:00,29.177222,-95.435556,13887.0,65.7,75.8,19.7,9.9,0.0,69.28,Partially cloudy,44.3
0,2008-04-15T00:00:00-04:00,41.666945,-73.7075,13888.0,41.3,58.4,,,0.0,,Clear,0.0
0,2008-04-15T00:00:00-07:00,34.711389000000004,-110.271111,13890.0,62.2,79.1,38.0,9.9,0.0,12.62,Clear,0.0
0,2008-04-15T00:00:00-07:00,34.089166,-117.796944,13891.0,58.3,70.1,17.2,7.1,0.0,67.48,Partially cloudy,41.7
0,2008-04-15T00:00:00-08:00,61.838333,-147.376945,13893.0,26.0,34.5,17.2,6.1,0.0,81.77,Overcast,94.3
0,2008-04-15T00:00:00-05:00,30.07,-85.576389,13894.0,53.9,65.9,18.3,9.9,0.0,51.78,Clear,0.0
0,2008-04-14T00:00:00-04:00,27.261667,-80.858333,13895.0,60.4,75.8,12.3,,0.0,,Clear,0.0
0,2008-04-14T00:00:00-06:00,41.887777,-105.931389,13896.0,46.4,61.1,25.3,9.9,0.0,41.41,Clear,0.0
0,2008-04-14T00:00:00-04:00,40.961667,-80.677223,13897.0,37.9,46.5,15.0,9.9,0.0,64.51,Partially cloudy,32.6
0,2008-04-13T00:00:00-07:00,38.801389,-123.530556,13898.0,49.6,56.1,11.0,,0.0,,Clear,0.0
0,2008-04-13T00:00:00-05:00,31.844444,-99.494166,13899.0,53.0,65.8,19.4,9.9,0.0,48.72,Clear,6.1
0,2008-04-12T00:00:00-07:00,48.200556,-120.083889,13900.0,53.1,71.0,19.7,9.9,0.0,53.32,Clear,0.0
0,2008-04-12T00:00:00-04:00,44.676667,-74.94833299999998,13901.0,36.3,38.0,21.9,7.0,0.6,90.79,"Rain, Overcast",95.7
0,2008-04-12T00:00:00-07:00,33.889444,-118.231389,13902.0,79.6,97.1,11.4,9.9,0.0,21.83,Clear,0.0
0,2008-04-12T00:00:00-05:00,35.182223,-101.825834,13904.0,46.5,61.1,24.2,9.9,0.0,39.66,Partially cloudy,57.8
0,2008-04-12T00:00:00-08:00,61.535,-149.808333,13905.0,23.0,35.7,9.2,9.9,0.0,60.56,Clear,0.0
0,2008-04-12T00:00:00-04:00,38.9725,-76.324445,13906.0,63.1,68.1,20.8,9.9,0.0,90.14,Clear,14.1
0,2008-04-11T00:00:00-07:00,48.529723,-121.75,13907.0,45.2,57.5,1.8,,0.0,,Clear,0.0
0,2008-04-11T00:00:00-07:00,35.210556,-113.875556,13908.0,55.0,68.1,26.4,9.9,0.0,22.0,Clear,14.3
0,2008-04-11T00:00:00-07:00,41.05,-118.333333,13909.0,42.7,62.0,9.2,9.9,0.0,37.76,Clear,0.0
0,2008-04-11T00:00:00-07:00,46.477223,-122.80611100000002,13910.0,47.7,66.3,10.3,8.0,0.0,70.03,Clear,23.0
0,2008-04-11T00:00:00-06:00,33.301389,-104.530556,13911.0,54.2,68.1,31.1,9.9,0.0,22.8,Clear,0.0
0,2008-04-11T00:00:00-05:00,30.206111,-94.498611,13912.0,75.7,82.1,15.0,8.8,0.0,64.01,Overcast,80.9
0,2008-04-11T00:00:00-05:00,47.695277,-101.760278,13913.0,38.5,50.1,25.3,,0.0,45.17,Clear,0.0
0,2008-04-09T00:00:00-05:00,37.941944,-96.838333,13916.0,41.4,47.0,16.1,8.3,0.38,88.89,"Rain, Partially cloudy",59.6
0,2008-04-09T00:00:00-08:00,53.900278,-166.533333,13917.0,31.4,35.7,13.4,9.2,0.0,76.57,Overcast,100.0
0,2008-04-08T00:00:00-07:00,34.257222,-117.009167,13918.0,40.9,51.9,17.2,9.9,0.0,38.48,Clear,7.4
0,2008-04-08T00:00:00-07:00,31.375278,-109.884166,13919.0,63.5,80.0,25.3,9.9,0.0,19.2,Clear,0.0
0,2008-04-08T00:00:00-07:00,40.508889,-122.293333,13920.0,55.5,62.0,8.1,9.9,0.0,37.53,Partially cloudy,63.0
0,2008-04-08T00:00:00-06:00,38.805556,-104.700556,13921.0,41.3,53.9,21.9,8.8,0.0,43.4,Clear,12.6
0,2008-04-08T00:00:00-08:00,61.571389,-149.9675,13922.0,24.0,32.1,10.3,9.5,0.0,80.54,Overcast,85.2
0,2008-04-07T00:00:00-07:00,32.148055,-111.18,13923.0,68.3,80.9,16.1,9.9,0.0,12.18,Clear,0.0
0,2008-04-07T00:00:00-04:00,27.659167,-80.41888900000002,13925.0,72.1,82.5,10.3,9.9,0.02,74.79,"Rain, Partially cloudy",45.2
0,2008-04-07T00:00:00-07:00,35.237222,-120.6425,13926.0,52.2,62.0,24.2,9.9,0.0,62.72,Clear,3.9
0,2008-04-07T00:00:00-05:00,35.121945000000004,-95.368611,13927.0,64.8,77.8,13.2,9.1,0.0,62.4,Clear,12.3
0,2008-04-07T00:00:00-05:00,34.158056,-100.1675,13928.0,65.5,89.0,16.1,9.9,0.0,45.8,Clear,5.7
0,2008-04-06T00:00:00-04:00,38.228334,-85.663333,13929.0,51.4,68.1,8.1,9.1,0.0,63.42,Clear,3.9
0,2008-04-06T00:00:00-04:00,44.396389,-68.96194399999999,13930.0,38.5,41.3,17.9,1.9,0.0,,Clear,0.0
0,2008-04-06T00:00:00-05:00,33.176945,-86.78277800000002,13931.0,62.5,74.9,4.7,7.2,0.0,78.31,Partially cloudy,57.8
0,2008-04-06T00:00:00-04:00,45.362222,-68.534722,13932.0,36.9,42.9,8.1,9.2,0.0,81.46,Partially cloudy,54.1
0,2008-04-06T00:00:00-04:00,40.849444,-77.848611,13933.0,47.1,57.3,9.2,9.9,0.0,63.44,Clear,20.4
0,2008-04-06T00:00:00-05:00,30.151944,-95.319723,13934.0,64.7,80.0,11.4,8.9,0.0,76.67,Partially cloudy,36.1
0,2008-04-06T00:00:00-06:00,40.451667,-105.001111,13935.0,43.9,55.5,23.0,9.9,0.0,30.08,Partially cloudy,33.9
0,2008-04-05T00:00:00-07:00,36.306944,-115.988889,13936.0,59.0,71.6,21.9,9.9,0.0,20.46,Clear,0.5
0,2008-04-04T00:00:00-07:00,41.482778,-120.565278,13937.0,42.3,53.9,25.3,9.9,0.0,49.06,Partially cloudy,32.6
0,2008-04-04T00:00:00-05:00,33.216667,-87.6,13938.0,69.0,80.7,28.9,8.6,0.21,77.47,"Rain, Overcast",77.8
0,2008-04-04T00:00:00-05:00,29.671389,-95.073611,13939.0,71.1,79.4,14.5,6.8,0.0,82.54,Clear,16.8
0,2008-04-04T00:00:00-05:00,44.633889,-88.201389,13940.0,46.3,56.9,17.2,9.2,0.0,59.06,Partially cloudy,30.4
0,2008-04-04T00:00:00-08:00,61.179445,-149.98333300000004,13941.0,39.7,45.8,14.0,9.9,0.0,64.86,Overcast,86.3
0,2008-04-03T00:00:00-06:00,45.8825,-111.563889,13942.0,36.3,51.2,10.3,9.9,0.0,48.93,Clear,6.1
0,2008-04-03T00:00:00-04:00,32.516389000000004,-84.938889,13943.0,65.0,71.9,17.2,8.4,0.0,80.88,Overcast,91.3
0,2008-04-03T00:00:00-04:00,40.639722,-73.778889,13944.0,40.0,44.9,18.3,9.9,0.0,36.85,Partially cloudy,57.4
0,2008-04-01T00:00:00-07:00,32.826111,-116.9725,13946.0,55.1,62.7,11.4,10.1,0.0,65.38,Overcast,82.0
0,2008-04-01T00:00:00-08:00,57.566667,-157.025,13947.0,33.6,37.2,18.8,7.2,0.01,89.03,Rain,17.3
0,2008-04-01T00:00:00-08:00,59.61666700000001,-157.511667,13948.0,33.2,34.7,15.8,4.7,0.15,93.7,"Rain, Overcast",99.8
0,2008-03-30T00:00:00-07:00,40.571111,-122.404444,13950.0,50.9,61.1,13.9,9.9,0.0,27.26,Clear,11.7
0,2008-03-30T00:00:00-07:00,35.650556,-112.148055,13951.0,45.8,55.1,27.7,9.9,0.0,49.72,Partially cloudy,59.6
0,2008-03-30T00:00:00-06:00,36.706389,-105.593055,13952.0,49.2,62.7,25.3,9.9,0.0,30.93,Partially cloudy,31.7
0,2008-03-29T00:00:00-07:00,33.420278,-112.686111,13953.0,72.6,84.6,19.7,18.8,0.0,27.5,Clear,0.0
0,2008-03-29T00:00:00-07:00,34.6575,-112.421389,13954.0,56.0,65.0,15.0,9.9,0.0,35.21,Clear,7.8
0,2008-03-29T00:00:00-06:00,39.6,-104.1,13956.0,33.9,33.9,6.9,9.9,0.0,59.56,Partially cloudy,50.0
0,2008-03-28T00:00:00-07:00,33.691111,-112.903333,13957.0,65.7,84.5,12.8,9.9,0.0,31.62,Clear,0.0
0,2008-03-28T00:00:00-07:00,32.815556,-117.139444,13958.0,57.6,65.0,12.8,7.7,0.0,70.4,Partially cloudy,40.0
0,2008-03-28T00:00:00-05:00,29.945555,-92.146944,13959.0,70.4,80.7,13.9,6.6,0.0,70.61,Clear,15.5
0,2008-03-28T00:00:00-05:00,29.945555,-92.146944,13960.0,70.4,80.7,13.9,6.6,0.0,70.61,Clear,15.5
0,2008-03-27T00:00:00-05:00,30.007222,-95.313611,13962.0,71.6,80.9,18.3,9.6,0.0,68.14,Overcast,77.8
0,2008-03-26T00:00:00-07:00,36.925834,-111.448333,13963.0,62.0,74.9,15.0,9.9,0.0,17.92,Clear,0.0
0,2008-03-26T00:00:00-07:00,35.97277800000001,-115.134444,13964.0,68.9,80.0,24.2,9.9,0.0,25.17,Clear,0.0
0,2008-03-26T00:00:00-05:00,37.256111,-100.588611,13965.0,51.4,71.7,15.0,9.9,0.0,49.82,Clear,2.6
